Test,DAYSBACK,PCTMIN,PCTMAX,ATHMIN,ATHMAX,MAXBUYS,BUYDROP,TARGET,STOPLOSS,MAXDURA,WinRate,TotalTrade,Executed,Open,Closed,ProfitTGT,LossSL,LossFEMD,LossFECD,ProfitFEMD,ProfitFECD,Pending,Expired,Invalid,TotalRows,Wins,Losses,TotalStock,SumProfit,SumGainFin,Dur5,Dur10,Dur15,Dur20,Dur25,Dur30,Dur35,Dur40,ExitTGT,ExitSL,ExitFEMD,ExitFECD
579096,45,-0.08,-0.02,-0.45,-0.4,2,0.2,0.1,0.15,30,73.13,520,474,5,469,312,0,126,0,31,0,0,46,9,529,343,126,529,183305.37,1871.64,102,77,47,43,25,175,0,0,312,0,157,0
579097,45,-0.08,-0.02,-0.45,-0.4,2,0.2,0.1,0.15,40,66.88,520,474,6,468,304,111,39,5,8,1,0,46,9,529,313,155,529,108655.45,1107.14,108,100,61,53,33,33,18,62,304,111,47,6
579098,45,-0.08,-0.02,-0.45,-0.4,2,0.2,0.1,0.15,40,44.95,520,474,9,465,0,139,103,14,73,136,0,46,9,529,209,256,529,89480.96,920.38,6,24,19,17,15,23,24,337,0,139,176,150
579099,45,-0.08,-0.02,-0.45,-0.4,2,0.2,0.1,0.15,40,74.15,520,474,6,468,330,0,94,27,10,7,0,46,9,529,347,121,529,188458.16,1928.87,102,77,47,43,25,18,10,146,330,0,104,34
579100,45,-0.08,-0.02,-0.45,-0.4,2,0.2,0.1,0.15,50,66.6,520,474,7,467,306,116,0,40,0,5,0,46,9,529,311,156,529,103467.43,1053.74,108,100,61,53,33,33,18,61,306,116,0,45
579101,45,-0.08,-0.02,-0.45,-0.4,2,0.2,0.1,0.15,50,42.33,520,474,11,463,0,150,0,117,0,196,0,46,9,529,196,267,529,68662.28,703.28,6,24,19,17,15,23,24,335,0,150,0,313
579102,45,-0.08,-0.02,-0.45,-0.4,2,0.2,0.1,0.15,50,73.66,520,474,7,467,332,0,0,123,0,12,0,46,9,529,344,123,529,176249.36,1803.49,102,77,47,43,25,18,10,145,332,0,0,135
579103,45,-0.08,-0.02,-0.45,-0.4,2,0.2,0.1,0.15,60,66.6,520,474,7,467,306,116,0,40,0,5,0,46,9,529,311,156,529,103467.43,1053.74,108,100,61,53,33,33,18,61,306,116,0,45
579104,45,-0.08,-0.02,-0.45,-0.4,2,0.2,0.1,0.15,60,42.33,520,474,11,463,0,150,0,117,0,196,0,46,9,529,196,267,529,68662.28,703.28,6,24,19,17,15,23,24,335,0,150,0,313
579105,45,-0.08,-0.02,-0.45,-0.4,2,0.2,0.1,0.15,60,73.66,520,474,7,467,332,0,0,123,0,12,0,46,9,529,344,123,529,176249.36,1803.49,102,77,47,43,25,18,10,145,332,0,0,135
579106,45,-0.08,-0.02,-0.45,-0.4,2,0.2,0.2,0.15,20,65.25,520,474,5,469,120,65,98,0,186,0,0,46,9,529,306,163,529,215399.88,2202.32,22,72,53,322,0,0,0,0,120,65,284,0
579107,45,-0.08,-0.02,-0.45,-0.4,2,0.2,0.2,0.15,20,64.96,520,474,6,468,0,66,98,0,304,0,0,46,9,529,304,164,529,203607.25,2080.97,6,24,19,419,0,0,0,0,0,66,402,0
579108,45,-0.08,-0.02,-0.45,-0.4,2,0.2,0.2,0.15,20,68.23,520,474,5,469,124,0,149,0,196,0,0,46,9,529,320,149,529,261669.37,2679.5,16,49,35,369,0,0,0,0,124,0,345,0
579109,45,-0.08,-0.02,-0.45,-0.4,2,0.2,0.2,0.15,30,55.46,520,474,7,467,158,102,106,0,101,0,0,46,9,529,259,208,529,154707.13,1592.22,22,72,53,38,39,243,0,0,158,102,207,0
579110,45,-0.08,-0.02,-0.45,-0.4,2,0.2,0.2,0.15,30,53.0,520,474,8,466,0,104,115,0,247,0,0,46,9,529,247,219,529,127187.51,1311.2,6,24,19,17,15,385,0,0,0,104,362,0
579111,45,-0.08,-0.02,-0.45,-0.4,2,0.2,0.2,0.15,30,61.46,520,474,7,467,167,0,180,0,120,0,0,46,9,529,287,180,529,229488.87,2359.93,16,49,35,24,28,315,0,0,167,0,300,0
579112,45,-0.08,-0.02,-0.45,-0.4,2,0.2,0.2,0.15,40,50.21,520,474,8,466,173,131,88,13,34,27,0,46,9,529,234,232,529,120532.55,1243.18,22,72,53,38,39,36,33,173,173,131,122,40
579113,45,-0.08,-0.02,-0.45,-0.4,2,0.2,0.2,0.15,40,44.95,520,474,9,465,0,139,103,14,73,136,0,46,9,529,209,256,529,89480.96,920.38,6,24,19,17,15,23,24,337,0,139,176,150
579114,45,-0.08,-0.02,-0.45,-0.4,2,0.2,0.2,0.15,40,57.51,520,474,8,466,188,0,161,37,37,43,0,46,9,529,268,198,529,217157.29,2236.42,16,49,35,24,28,15,18,281,188,0,198,80
579115,45,-0.08,-0.02,-0.45,-0.4,2,0.2,0.2,0.15,50,49.14,520,474,10,464,173,141,0,95,0,55,0,46,9,529,228,236,529,110781.56,1142.59,22,72,53,38,39,36,33,171,173,141,0,150
579116,45,-0.08,-0.02,-0.45,-0.4,2,0.2,0.2,0.15,50,42.33,520,474,11,463,0,150,0,117,0,196,0,46,9,529,196,267,529,68662.28,703.28,6,24,19,17,15,23,24,335,0,150,0,313
579117,45,-0.08,-0.02,-0.45,-0.4,2,0.2,0.2,0.15,50,56.03,520,474,10,464,188,0,0,204,0,72,0,46,9,529,260,204,529,192493.91,1984.18,16,49,35,24,28,15,18,279,188,0,0,276
579118,45,-0.08,-0.02,-0.45,-0.4,2,0.2,0.2,0.15,60,49.14,520,474,10,464,173,141,0,95,0,55,0,46,9,529,228,236,529,110781.56,1142.59,22,72,53,38,39,36,33,171,173,141,0,150
579119,45,-0.08,-0.02,-0.45,-0.4,2,0.2,0.2,0.15,60,42.33,520,474,11,463,0,150,0,117,0,196,0,46,9,529,196,267,529,68662.28,703.28,6,24,19,17,15,23,24,335,0,150,0,313
579120,45,-0.08,-0.02,-0.45,-0.4,2,0.2,0.2,0.15,60,56.03,520,474,10,464,188,0,0,204,0,72,0,46,9,529,260,204,529,192493.91,1984.18,16,49,35,24,28,15,18,279,188,0,0,276
579121,45,-0.08,-0.02,-0.45,-0.35,1,0.1,0.1,0.15,20,68.21,1043,974,5,969,539,122,186,0,122,0,0,69,16,1059,661,308,1059,287285.83,2949.56,230,198,129,412,0,0,0,0,539,122,308,0
579122,45,-0.08,-0.02,-0.45,-0.35,1,0.1,0.1,0.15,20,62.77,1043,974,7,967,0,131,229,0,607,0,0,69,16,1059,607,360,1059,382097.4,3956.14,16,46,31,874,0,0,0,0,0,131,836,0
579123,45,-0.08,-0.02,-0.45,-0.35,1,0.1,0.1,0.15,20,70.69,1043,974,5,969,552,0,284,0,133,0,0,69,16,1059,685,284,1059,353715.34,3632.82,214,155,105,495,0,0,0,0,552,0,417,0
579124,45,-0.08,-0.02,-0.45,-0.35,1,0.1,0.1,0.15,30,67.05,1043,974,6,968,606,174,145,0,43,0,0,69,16,1059,649,319,1059,257192.43,2648.19,230,198,129,104,56,251,0,0,606,174,188,0
579125,45,-0.08,-0.02,-0.45,-0.35,1,0.1,0.1,0.15,30,52.75,1043,974,9,965,0,196,260,0,509,0,0,69,16,1059,509,456,1059,229020.84,2420.82,16,46,31,38,23,811,0,0,0,196,769,0
579126,45,-0.08,-0.02,-0.45,-0.35,1,0.1,0.1,0.15,30,71.49,1043,974,6,968,633,0,276,0,59,0,0,69,16,1059,692,276,1059,349903.37,3596.39,214,155,105,78,48,368,0,0,633,0,335,0
579127,45,-0.08,-0.02,-0.45,-0.35,1,0.1,0.1,0.15,40,66.91,1043,974,7,967,622,224,75,21,14,11,0,69,16,1059,647,320,1059,224153.04,2314.11,230,198,129,104,56,63,36,151,622,224,89,32
579128,45,-0.08,-0.02,-0.45,-0.35,1,0.1,0.1,0.15,40,47.93,1043,974,10,964,0,275,187,40,179,283,0,69,16,1059,462,502,1059,149442.69,1521.81,16,46,31,38,23,42,55,713,0,275,366,323
579129,45,-0.08,-0.02,-0.45,-0.35,1,0.1,0.1,0.15,40,72.29,1043,974,7,967,660,0,210,58,16,23,0,69,16,1059,699,268,1059,332256.12,3419.87,214,155,105,78,48,33,13,321,660,0,226,81
579130,45,-0.08,-0.02,-0.45,-0.35,1,0.1,0.1,0.15,50,66.56,1043,974,8,966,624,230,0,93,0,19,0,69,16,1059,643,323,1059,216512.94,2235.17,230,198,129,104,56,63,36,150,624,230,0,112
579131,45,-0.08,-0.02,-0.45,-0.35,1,0.1,0.1,0.15,50,45.84,1043,974,12,962,0,292,0,229,0,441,0,69,16,1059,441,521,1059,113743.27,1145.15,16,46,31,38,23,42,55,711,0,292,0,670
579132,45,-0.08,-0.02,-0.45,-0.35,1,0.1,0.1,0.15,50,72.05,1043,974,8,966,662,0,0,270,0,34,0,69,16,1059,696,270,1059,313188.0,3223.77,214,155,105,78,48,33,13,320,662,0,0,304
579133,45,-0.08,-0.02,-0.45,-0.35,1,0.1,0.1,0.15,60,66.56,1043,974,8,966,624,230,0,93,0,19,0,69,16,1059,643,323,1059,216512.94,2235.17,230,198,129,104,56,63,36,150,624,230,0,112
579134,45,-0.08,-0.02,-0.45,-0.35,1,0.1,0.1,0.15,60,45.84,1043,974,12,962,0,292,0,229,0,441,0,69,16,1059,441,521,1059,113743.27,1145.15,16,46,31,38,23,42,55,711,0,292,0,670
579135,45,-0.08,-0.02,-0.45,-0.35,1,0.1,0.1,0.15,60,72.05,1043,974,8,966,662,0,0,270,0,34,0,69,16,1059,696,270,1059,313188.0,3223.77,214,155,105,78,48,33,13,320,662,0,0,304
579136,45,-0.08,-0.02,-0.45,-0.35,1,0.1,0.2,0.15,20,63.12,1043,974,6,968,218,129,228,0,393,0,0,69,16,1059,611,357,1059,397927.68,4095.75,49,122,99,698,0,0,0,0,218,129,621,0
579137,45,-0.08,-0.02,-0.45,-0.35,1,0.1,0.2,0.15,20,62.77,1043,974,7,967,0,131,229,0,607,0,0,69,16,1059,607,360,1059,382097.4,3956.14,16,46,31,874,0,0,0,0,0,131,836,0
579138,45,-0.08,-0.02,-0.45,-0.35,1,0.1,0.2,0.15,20,65.5,1043,974,6,968,222,0,334,0,412,0,0,69,16,1059,634,334,1059,466270.33,4798.3,33,77,69,789,0,0,0,0,222,0,746,0
579139,45,-0.08,-0.02,-0.45,-0.35,1,0.1,0.2,0.15,30,54.55,1043,974,8,966,297,193,246,0,230,0,0,69,16,1059,527,439,1059,292108.49,3029.28,49,122,99,77,73,546,0,0,297,193,476,0
579140,45,-0.08,-0.02,-0.45,-0.35,1,0.1,0.2,0.15,30,52.75,1043,974,9,965,0,196,260,0,509,0,0,69,16,1059,509,456,1059,229020.84,2420.82,16,46,31,38,23,811,0,0,0,196,769,0
579141,45,-0.08,-0.02,-0.45,-0.35,1,0.1,0.2,0.15,30,59.21,1043,974,8,966,310,0,394,0,262,0,0,69,16,1059,572,394,1059,405339.02,4184.54,33,77,69,43,55,689,0,0,310,0,656,0
579142,45,-0.08,-0.02,-0.45,-0.35,1,0.1,0.2,0.15,40,51.5,1043,974,9,965,328,264,165,39,82,87,0,69,16,1059,497,468,1059,234745.39,2448.55,49,122,99,77,73,70,69,406,328,264,247,126
579143,45,-0.08,-0.02,-0.45,-0.35,1,0.1,0.2,0.15,40,47.93,1043,974,10,964,0,275,187,40,179,283,0,69,16,1059,462,502,1059,149442.69,1521.81,16,46,31,38,23,42,55,713,0,275,366,323
579144,45,-0.08,-0.02,-0.45,-0.35,1,0.1,0.2,0.15,40,56.79,1043,974,9,965,349,0,336,81,85,114,0,69,16,1059,548,417,1059,362117.4,3749.97,33,77,69,43,55,33,35,620,349,0,421,195
579145,45,-0.08,-0.02,-0.45,-0.35,1,0.1,0.2,0.15,50,50.67,1043,974,11,963,333,279,0,196,0,155,0,69,16,1059,488,475,1059,220857.96,2305.48,49,122,99,77,73,70,69,404,333,279,0,351
579146,45,-0.08,-0.02,-0.45,-0.35,1,0.1,0.2,0.15,50,45.84,1043,974,12,962,0,292,0,229,0,441,0,69,16,1059,441,521,1059,113743.27,1145.15,16,46,31,38,23,42,55,711,0,292,0,670
579147,45,-0.08,-0.02,-0.45,-0.35,1,0.1,0.2,0.15,50,55.97,1043,974,11,963,354,0,0,424,0,185,0,69,16,1059,539,424,1059,324306.93,3363.41,33,77,69,43,55,33,35,618,354,0,0,609
579148,45,-0.08,-0.02,-0.45,-0.35,1,0.1,0.2,0.15,60,50.67,1043,974,11,963,333,279,0,196,0,155,0,69,16,1059,488,475,1059,220857.96,2305.48,49,122,99,77,73,70,69,404,333,279,0,351
579149,45,-0.08,-0.02,-0.45,-0.35,1,0.1,0.2,0.15,60,45.84,1043,974,12,962,0,292,0,229,0,441,0,69,16,1059,441,521,1059,113743.27,1145.15,16,46,31,38,23,42,55,711,0,292,0,670
579150,45,-0.08,-0.02,-0.45,-0.35,1,0.1,0.2,0.15,60,55.97,1043,974,11,963,354,0,0,424,0,185,0,69,16,1059,539,424,1059,324306.93,3363.41,33,77,69,43,55,33,35,618,354,0,0,609
579151,45,-0.08,-0.02,-0.45,-0.35,1,0.2,0.1,0.15,20,68.21,1043,974,5,969,539,122,186,0,122,0,0,69,16,1059,661,308,1059,287285.83,2949.56,230,198,129,412,0,0,0,0,539,122,308,0
579152,45,-0.08,-0.02,-0.45,-0.35,1,0.2,0.1,0.15,20,62.77,1043,974,7,967,0,131,229,0,607,0,0,69,16,1059,607,360,1059,382097.4,3956.14,16,46,31,874,0,0,0,0,0,131,836,0
579153,45,-0.08,-0.02,-0.45,-0.35,1,0.2,0.1,0.15,20,70.69,1043,974,5,969,552,0,284,0,133,0,0,69,16,1059,685,284,1059,353715.34,3632.82,214,155,105,495,0,0,0,0,552,0,417,0
579154,45,-0.08,-0.02,-0.45,-0.35,1,0.2,0.1,0.15,30,67.05,1043,974,6,968,606,174,145,0,43,0,0,69,16,1059,649,319,1059,257192.43,2648.19,230,198,129,104,56,251,0,0,606,174,188,0
579155,45,-0.08,-0.02,-0.45,-0.35,1,0.2,0.1,0.15,30,52.75,1043,974,9,965,0,196,260,0,509,0,0,69,16,1059,509,456,1059,229020.84,2420.82,16,46,31,38,23,811,0,0,0,196,769,0
579156,45,-0.08,-0.02,-0.45,-0.35,1,0.2,0.1,0.15,30,71.49,1043,974,6,968,633,0,276,0,59,0,0,69,16,1059,692,276,1059,349903.37,3596.39,214,155,105,78,48,368,0,0,633,0,335,0
579157,45,-0.08,-0.02,-0.45,-0.35,1,0.2,0.1,0.15,40,66.91,1043,974,7,967,622,224,75,21,14,11,0,69,16,1059,647,320,1059,224153.04,2314.11,230,198,129,104,56,63,36,151,622,224,89,32
579158,45,-0.08,-0.02,-0.45,-0.35,1,0.2,0.1,0.15,40,47.93,1043,974,10,964,0,275,187,40,179,283,0,69,16,1059,462,502,1059,149442.69,1521.81,16,46,31,38,23,42,55,713,0,275,366,323
579159,45,-0.08,-0.02,-0.45,-0.35,1,0.2,0.1,0.15,40,72.29,1043,974,7,967,660,0,210,58,16,23,0,69,16,1059,699,268,1059,332256.12,3419.87,214,155,105,78,48,33,13,321,660,0,226,81
579160,45,-0.08,-0.02,-0.45,-0.35,1,0.2,0.1,0.15,50,66.56,1043,974,8,966,624,230,0,93,0,19,0,69,16,1059,643,323,1059,216512.94,2235.17,230,198,129,104,56,63,36,150,624,230,0,112
579161,45,-0.08,-0.02,-0.45,-0.35,1,0.2,0.1,0.15,50,45.84,1043,974,12,962,0,292,0,229,0,441,0,69,16,1059,441,521,1059,113743.27,1145.15,16,46,31,38,23,42,55,711,0,292,0,670
579162,45,-0.08,-0.02,-0.45,-0.35,1,0.2,0.1,0.15,50,72.05,1043,974,8,966,662,0,0,270,0,34,0,69,16,1059,696,270,1059,313188.0,3223.77,214,155,105,78,48,33,13,320,662,0,0,304
579163,45,-0.08,-0.02,-0.45,-0.35,1,0.2,0.1,0.15,60,66.56,1043,974,8,966,624,230,0,93,0,19,0,69,16,1059,643,323,1059,216512.94,2235.17,230,198,129,104,56,63,36,150,624,230,0,112
579164,45,-0.08,-0.02,-0.45,-0.35,1,0.2,0.1,0.15,60,45.84,1043,974,12,962,0,292,0,229,0,441,0,69,16,1059,441,521,1059,113743.27,1145.15,16,46,31,38,23,42,55,711,0,292,0,670
579165,45,-0.08,-0.02,-0.45,-0.35,1,0.2,0.1,0.15,60,72.05,1043,974,8,966,662,0,0,270,0,34,0,69,16,1059,696,270,1059,313188.0,3223.77,214,155,105,78,48,33,13,320,662,0,0,304
579166,45,-0.08,-0.02,-0.45,-0.35,1,0.2,0.2,0.15,20,63.12,1043,974,6,968,218,129,228,0,393,0,0,69,16,1059,611,357,1059,397927.68,4095.75,49,122,99,698,0,0,0,0,218,129,621,0
579167,45,-0.08,-0.02,-0.45,-0.35,1,0.2,0.2,0.15,20,62.77,1043,974,7,967,0,131,229,0,607,0,0,69,16,1059,607,360,1059,382097.4,3956.14,16,46,31,874,0,0,0,0,0,131,836,0
579168,45,-0.08,-0.02,-0.45,-0.35,1,0.2,0.2,0.15,20,65.5,1043,974,6,968,222,0,334,0,412,0,0,69,16,1059,634,334,1059,466270.33,4798.3,33,77,69,789,0,0,0,0,222,0,746,0
579169,45,-0.08,-0.02,-0.45,-0.35,1,0.2,0.2,0.15,30,54.55,1043,974,8,966,297,193,246,0,230,0,0,69,16,1059,527,439,1059,292108.49,3029.28,49,122,99,77,73,546,0,0,297,193,476,0
579170,45,-0.08,-0.02,-0.45,-0.35,1,0.2,0.2,0.15,30,52.75,1043,974,9,965,0,196,260,0,509,0,0,69,16,1059,509,456,1059,229020.84,2420.82,16,46,31,38,23,811,0,0,0,196,769,0
579171,45,-0.08,-0.02,-0.45,-0.35,1,0.2,0.2,0.15,30,59.21,1043,974,8,966,310,0,394,0,262,0,0,69,16,1059,572,394,1059,405339.02,4184.54,33,77,69,43,55,689,0,0,310,0,656,0
579172,45,-0.08,-0.02,-0.45,-0.35,1,0.2,0.2,0.15,40,51.5,1043,974,9,965,328,264,165,39,82,87,0,69,16,1059,497,468,1059,234745.39,2448.55,49,122,99,77,73,70,69,406,328,264,247,126
579173,45,-0.08,-0.02,-0.45,-0.35,1,0.2,0.2,0.15,40,47.93,1043,974,10,964,0,275,187,40,179,283,0,69,16,1059,462,502,1059,149442.69,1521.81,16,46,31,38,23,42,55,713,0,275,366,323
579174,45,-0.08,-0.02,-0.45,-0.35,1,0.2,0.2,0.15,40,56.79,1043,974,9,965,349,0,336,81,85,114,0,69,16,1059,548,417,1059,362117.4,3749.97,33,77,69,43,55,33,35,620,349,0,421,195
579175,45,-0.08,-0.02,-0.45,-0.35,1,0.2,0.2,0.15,50,50.67,1043,974,11,963,333,279,0,196,0,155,0,69,16,1059,488,475,1059,220857.96,2305.48,49,122,99,77,73,70,69,404,333,279,0,351
579176,45,-0.08,-0.02,-0.45,-0.35,1,0.2,0.2,0.15,50,45.84,1043,974,12,962,0,292,0,229,0,441,0,69,16,1059,441,521,1059,113743.27,1145.15,16,46,31,38,23,42,55,711,0,292,0,670
579177,45,-0.08,-0.02,-0.45,-0.35,1,0.2,0.2,0.15,50,55.97,1043,974,11,963,354,0,0,424,0,185,0,69,16,1059,539,424,1059,324306.93,3363.41,33,77,69,43,55,33,35,618,354,0,0,609
579178,45,-0.08,-0.02,-0.45,-0.35,1,0.2,0.2,0.15,60,50.67,1043,974,11,963,333,279,0,196,0,155,0,69,16,1059,488,475,1059,220857.96,2305.48,49,122,99,77,73,70,69,404,333,279,0,351
579179,45,-0.08,-0.02,-0.45,-0.35,1,0.2,0.2,0.15,60,45.84,1043,974,12,962,0,292,0,229,0,441,0,69,16,1059,441,521,1059,113743.27,1145.15,16,46,31,38,23,42,55,711,0,292,0,670
579180,45,-0.08,-0.02,-0.45,-0.35,1,0.2,0.2,0.15,60,55.97,1043,974,11,963,354,0,0,424,0,185,0,69,16,1059,539,424,1059,324306.93,3363.41,33,77,69,43,55,33,35,618,354,0,0,609
579181,45,-0.08,-0.02,-0.45,-0.35,2,0.1,0.1,0.15,20,71.52,1043,974,5,969,570,121,155,0,123,0,0,69,16,1059,693,276,1059,377524.19,4126.2,237,209,142,381,0,0,0,0,570,121,278,0
579182,45,-0.08,-0.02,-0.45,-0.35,2,0.1,0.1,0.15,20,66.6,1043,974,7,967,0,131,192,0,644,0,0,69,16,1059,644,323,1059,548222.99,5553.35,16,46,31,874,0,0,0,0,0,131,836,0
579183,45,-0.08,-0.02,-0.45,-0.35,2,0.1,0.1,0.15,20,75.85,1043,974,5,969,595,0,234,0,140,0,0,69,16,1059,735,234,1059,496727.74,4852.09,221,167,128,453,0,0,0,0,595,0,374,0
579184,45,-0.08,-0.02,-0.45,-0.35,2,0.1,0.1,0.15,30,70.35,1043,974,6,968,635,170,117,0,46,0,0,69,16,1059,681,287,1059,346967.53,4098.83,237,209,142,103,58,219,0,0,635,170,163,0
579185,45,-0.08,-0.02,-0.45,-0.35,2,0.1,0.1,0.15,30,55.34,1043,974,9,965,0,196,235,0,534,0,0,69,16,1059,534,431,1059,375013.52,4412.41,16,46,31,38,23,811,0,0,0,196,769,0
579186,45,-0.08,-0.02,-0.45,-0.35,2,0.1,0.1,0.15,30,77.07,1043,974,6,968,683,0,222,0,63,0,0,69,16,1059,746,222,1059,522982.88,5114.9,221,167,128,79,58,315,0,0,683,0,285,0
579187,45,-0.08,-0.02,-0.45,-0.35,2,0.1,0.1,0.15,40,70.84,1043,974,7,967,657,218,51,13,18,10,0,69,16,1059,685,282,1059,312035.28,4002.93,237,209,142,103,58,56,39,123,657,218,69,23
579188,45,-0.08,-0.02,-0.45,-0.35,2,0.1,0.1,0.15,40,52.39,1043,974,10,964,0,275,156,28,210,295,0,69,16,1059,505,459,1059,260080.49,3846.57,16,46,31,38,23,42,55,713,0,275,366,323
579189,45,-0.08,-0.02,-0.45,-0.35,2,0.1,0.1,0.15,40,79.42,1043,974,7,967,726,0,160,39,23,19,0,69,16,1059,768,199,1059,539053.47,5293.1,221,167,128,79,58,30,21,263,726,0,183,58
579190,45,-0.08,-0.02,-0.45,-0.35,2,0.1,0.1,0.15,50,70.08,1043,974,8,966,659,223,0,66,0,18,0,69,16,1059,677,289,1059,303870.1,3953.77,237,209,142,103,58,56,39,122,659,223,0,84
