Test,DAYSBACK,PCTMIN,PCTMAX,ATHMIN,ATHMAX,MAXBUYS,BUYDROP,TARGET,STOPLOSS,MAXDURA,WinRate,TotalTrade,Executed,Open,Closed,ProfitTGT,LossSL,LossFEMD,LossFECD,ProfitFEMD,ProfitFECD,Pending,Expired,Invalid,TotalRows,Wins,Losses,TotalStock,SumProfit,SumGainFin,Dur5,Dur10,Dur15,Dur20,Dur25,Dur30,Dur35,Dur40,ExitTGT,ExitSL,ExitFEMD,ExitFECD
207591,20,-0.1,-0.04,-0.5,-0.35,2,0.2,0.2,0.15,30,67.48,599,553,21,532,225,0,173,0,134,0,0,46,9,608,359,173,608,359312.83,3686.98,25,42,51,31,46,337,0,0,225,0,307,0
207592,20,-0.1,-0.04,-0.5,-0.35,2,0.2,0.2,0.15,40,57.87,602,556,22,534,229,165,41,19,26,54,0,46,6,608,309,225,608,233387.53,2415.99,52,72,73,50,58,44,26,159,229,165,67,73
207593,20,-0.1,-0.04,-0.5,-0.35,2,0.2,0.2,0.15,40,55.06,602,556,22,534,0,169,51,20,64,230,0,46,6,608,294,240,608,247133.57,2549.78,27,30,22,26,20,18,21,370,0,169,115,250
207594,20,-0.1,-0.04,-0.5,-0.35,2,0.2,0.2,0.15,40,66.6,599,553,23,530,252,0,119,58,28,73,0,46,9,608,353,177,608,361148.29,3711.46,25,42,51,31,46,30,17,288,252,0,147,131
207595,20,-0.1,-0.04,-0.5,-0.35,2,0.2,0.2,0.15,50,57.12,602,556,22,534,230,170,0,59,0,75,0,46,6,608,305,229,608,225596.37,2335.02,52,72,73,50,58,44,26,159,230,170,0,134
207596,20,-0.1,-0.04,-0.5,-0.35,2,0.2,0.2,0.15,50,53.93,602,556,22,534,0,176,0,70,0,288,0,46,6,608,288,246,608,235168.42,2424.39,27,30,22,26,20,18,21,370,0,176,0,358
207597,20,-0.1,-0.04,-0.5,-0.35,2,0.2,0.2,0.15,50,65.85,599,553,23,530,253,0,0,181,0,96,0,46,9,608,349,181,608,343569.03,3531.84,25,42,51,31,46,30,17,288,253,0,0,277
207598,20,-0.1,-0.04,-0.5,-0.35,2,0.2,0.2,0.15,60,57.12,602,556,22,534,230,170,0,59,0,75,0,46,6,608,305,229,608,225596.37,2335.02,52,72,73,50,58,44,26,159,230,170,0,134
207599,20,-0.1,-0.04,-0.5,-0.35,2,0.2,0.2,0.15,60,53.93,602,556,22,534,0,176,0,70,0,288,0,46,6,608,288,246,608,235168.42,2424.39,27,30,22,26,20,18,21,370,0,176,0,358
207600,20,-0.1,-0.04,-0.5,-0.35,2,0.2,0.2,0.15,60,65.85,599,553,23,530,253,0,0,181,0,96,0,46,9,608,349,181,608,343569.03,3531.84,25,42,51,31,46,30,17,288,253,0,0,277
207601,20,-0.1,-0.04,-0.5,-0.3,1,0.1,0.1,0.15,20,65.27,827,779,13,766,427,136,130,0,73,0,0,48,8,835,500,266,835,170752.39,1774.72,269,153,83,261,0,0,0,0,427,136,203,0
207602,20,-0.1,-0.04,-0.5,-0.3,1,0.1,0.1,0.15,20,58.29,827,779,19,760,0,150,167,0,443,0,0,48,8,835,443,317,835,264852.02,2744.27,34,53,31,642,0,0,0,0,0,150,610,0
207603,20,-0.1,-0.04,-0.5,-0.3,1,0.1,0.1,0.15,20,68.77,823,775,13,762,447,0,238,0,77,0,0,48,12,835,524,238,835,237180.23,2446.25,235,108,60,359,0,0,0,0,447,0,315,0
207604,20,-0.1,-0.04,-0.5,-0.3,1,0.1,0.1,0.15,30,67.63,827,779,16,763,484,175,72,0,32,0,0,48,8,835,516,247,835,180943.86,1892.15,269,153,83,58,53,147,0,0,484,175,104,0
207605,20,-0.1,-0.04,-0.5,-0.3,1,0.1,0.1,0.15,30,55.85,827,779,27,752,0,206,126,0,420,0,0,48,8,835,420,332,835,245535.66,2561.84,34,53,31,32,31,571,0,0,0,206,546,0
207606,20,-0.1,-0.04,-0.5,-0.3,1,0.1,0.1,0.15,30,73.61,823,775,17,758,517,0,200,0,41,0,0,48,12,835,558,200,835,306431.32,3169.15,235,108,60,44,41,270,0,0,517,0,241,0
207607,20,-0.1,-0.04,-0.5,-0.3,1,0.1,0.1,0.15,40,67.32,827,779,17,762,502,199,33,17,4,7,0,48,8,835,513,249,835,168770.39,1769.37,269,153,83,58,53,43,26,77,502,199,37,24
207608,20,-0.1,-0.04,-0.5,-0.3,1,0.1,0.1,0.15,40,52.93,827,779,29,750,0,246,73,34,93,304,0,48,8,835,397,353,835,246883.48,2570.69,34,53,31,32,31,25,33,511,0,246,166,338
207609,20,-0.1,-0.04,-0.5,-0.3,1,0.1,0.1,0.15,40,75.03,823,775,18,757,548,0,123,66,4,16,0,48,12,835,568,189,835,312573.97,3230.21,235,108,60,44,41,29,20,220,548,0,127,82
207610,20,-0.1,-0.04,-0.5,-0.3,1,0.1,0.1,0.15,50,67.32,827,779,17,762,502,201,0,48,0,11,0,48,8,835,513,249,835,164476.82,1724.95,269,153,83,58,53,43,26,77,502,201,0,59
207611,20,-0.1,-0.04,-0.5,-0.3,1,0.1,0.1,0.15,50,52.0,827,779,29,750,0,255,0,105,0,390,0,48,8,835,390,360,835,229482.26,2386.43,34,53,31,32,31,25,33,511,0,255,0,495
207612,20,-0.1,-0.04,-0.5,-0.3,1,0.1,0.1,0.15,50,75.17,823,775,18,757,548,0,0,188,0,21,0,48,12,835,569,188,835,302635.48,3127.56,235,108,60,44,41,29,20,220,548,0,0,209
207613,20,-0.1,-0.04,-0.5,-0.3,1,0.1,0.1,0.15,60,67.32,827,779,17,762,502,201,0,48,0,11,0,48,8,835,513,249,835,164476.82,1724.95,269,153,83,58,53,43,26,77,502,201,0,59
207614,20,-0.1,-0.04,-0.5,-0.3,1,0.1,0.1,0.15,60,52.0,827,779,29,750,0,255,0,105,0,390,0,48,8,835,390,360,835,229482.26,2386.43,34,53,31,32,31,25,33,511,0,255,0,495
207615,20,-0.1,-0.04,-0.5,-0.3,1,0.1,0.1,0.15,60,75.17,823,775,18,757,548,0,0,188,0,21,0,48,12,835,569,188,835,302635.48,3127.56,235,108,60,44,41,29,20,220,548,0,0,209
207616,20,-0.1,-0.04,-0.5,-0.3,1,0.1,0.2,0.15,20,58.42,827,779,19,760,183,150,166,0,261,0,0,48,8,835,444,316,835,250381.67,2596.58,66,104,99,491,0,0,0,0,183,150,427,0
207617,20,-0.1,-0.04,-0.5,-0.3,1,0.1,0.2,0.15,20,58.29,827,779,19,760,0,150,167,0,443,0,0,48,8,835,443,317,835,264852.02,2744.27,34,53,31,642,0,0,0,0,0,150,610,0
