Test,DAYSBACK,PCTMIN,PCTMAX,ATHMIN,ATHMAX,MAXBUYS,BUYDROP,TARGET,STOPLOSS,MAXDURA,WinRate,TotalTrade,Executed,Open,Closed,ProfitTGT,LossSL,LossFEMD,LossFECD,ProfitFEMD,ProfitFECD,Pending,Expired,Invalid,TotalRows,Wins,Losses,TotalStock,SumProfit,SumGainFin,Dur5,Dur10,Dur15,Dur20,Dur25,Dur30,Dur35,Dur40,ExitTGT,ExitSL,ExitFEMD,ExitFECD
550666,45,-0.1,-0.02,-0.6,-0.35,2,0.2,0.2,0.15,20,62.81,2209,1967,15,1952,578,310,416,0,648,0,0,242,19,2228,1226,726,2228,924957.89,9491.53,136,298,261,1257,0,0,0,0,578,310,1064,0
550667,45,-0.1,-0.02,-0.6,-0.35,2,0.2,0.2,0.15,20,62.19,2209,1967,18,1949,0,312,425,0,1212,0,0,242,19,2228,1212,737,2228,1001857.49,10289.56,37,111,78,1723,0,0,0,0,0,312,1637,0
550668,45,-0.1,-0.02,-0.6,-0.35,2,0.2,0.2,0.15,20,66.5,2209,1967,15,1952,593,0,654,0,705,0,0,242,19,2228,1298,654,2228,1120674.43,11486.13,99,190,187,1476,0,0,0,0,593,0,1359,0
550669,45,-0.1,-0.02,-0.6,-0.35,2,0.2,0.2,0.15,30,57.19,2209,1967,21,1946,752,440,393,0,361,0,0,242,19,2228,1113,833,2228,809796.71,8306.6,136,298,261,193,159,899,0,0,752,440,754,0
550670,45,-0.1,-0.02,-0.6,-0.35,2,0.2,0.2,0.15,30,54.43,2208,1966,26,1940,0,447,437,0,1056,0,0,242,20,2228,1056,884,2228,752724.88,7745.8,37,111,78,86,50,1578,0,0,0,447,1493,0
550671,45,-0.1,-0.02,-0.6,-0.35,2,0.2,0.2,0.15,30,63.89,2209,1967,23,1944,796,0,702,0,446,0,0,242,19,2228,1242,702,2228,1140401.98,11673.37,99,190,187,117,126,1225,0,0,796,0,1148,0
550672,45,-0.1,-0.02,-0.6,-0.35,2,0.2,0.2,0.15,40,54.91,2209,1967,22,1945,812,570,250,57,126,130,0,242,19,2228,1068,877,2228,728242.03,7483.26,136,298,261,193,159,145,126,627,812,570,376,187
550673,45,-0.1,-0.02,-0.6,-0.35,2,0.2,0.2,0.15,40,50.13,2206,1964,27,1937,0,599,305,62,339,632,0,242,22,2228,971,966,2228,666809.72,6784.65,37,111,78,86,50,85,103,1387,0,599,644,694
550674,45,-0.1,-0.02,-0.6,-0.35,2,0.2,0.2,0.15,40,62.46,2208,1966,24,1942,875,0,593,136,135,203,0,242,20,2228,1213,729,2228,1090276.71,11174.31,99,190,187,117,126,77,65,1081,875,0,728,339
550675,45,-0.1,-0.02,-0.6,-0.35,2,0.2,0.2,0.15,50,53.94,2209,1967,24,1943,817,601,0,294,0,231,0,242,19,2228,1048,895,2228,692440.58,7112.56,136,298,261,193,159,145,126,625,817,601,0,525
