Test,DAYSBACK,PCTMIN,PCTMAX,ATHMIN,ATHMAX,MAXBUYS,BUYDROP,TARGET,STOPLOSS,MAXDURA,WinRate,TotalTrade,Executed,Open,Closed,ProfitTGT,LossSL,LossFEMD,LossFECD,ProfitFEMD,ProfitFECD,Pending,Expired,Invalid,TotalRows,Wins,Losses,TotalStock,SumProfit,SumGainFin,Dur5,Dur10,Dur15,Dur20,Dur25,Dur30,Dur35,Dur40,ExitTGT,ExitSL,ExitFEMD,ExitFECD
38986,5,-0.08,-0.01,-0.55,-0.25,2,0.2,0.2,0.15,20,53.63,17676,17128,647,16481,3015,2789,4853,0,5824,0,89,459,111,17787,8839,7642,17787,3102759.31,31763.85,946,1707,1830,11998,0,0,0,0,3015,2789,10677,0
38987,5,-0.08,-0.01,-0.55,-0.25,2,0.2,0.2,0.15,20,53.01,17672,17124,692,16432,0,2801,4921,0,8710,0,89,459,115,17787,8710,7722,17787,3092583.56,31764.26,482,792,914,14244,0,0,0,0,0,2801,13631,0
38988,5,-0.08,-0.01,-0.55,-0.25,2,0.2,0.2,0.15,20,55.51,17657,17109,653,16456,3063,0,7322,0,6071,0,89,459,130,17787,9134,7322,17787,4015029.37,41031.67,464,923,937,14132,0,0,0,0,3063,0,13393,0
38989,5,-0.08,-0.01,-0.55,-0.25,2,0.2,0.2,0.15,30,52.62,17674,17126,1075,16051,4369,3892,3713,0,4076,1,89,459,113,17787,8446,7605,17787,3373485.05,34387.01,946,1707,1830,1321,1387,8860,0,0,4369,3892,7789,1
38990,5,-0.08,-0.01,-0.55,-0.25,2,0.2,0.2,0.15,30,50.94,17662,17114,1197,15917,0,3940,3869,0,8107,1,89,459,125,17787,8108,7809,17787,2871457.1,29503.49,482,792,914,613,647,12469,0,0,0,3940,11976,1
38991,5,-0.08,-0.01,-0.55,-0.25,2,0.2,0.2,0.15,30,57.78,17647,17099,1121,15978,4549,0,6746,0,4682,1,89,459,140,17787,9232,6746,17787,5459872.01,55758.96,464,923,937,739,822,12093,0,0,4549,0,11428,1
38992,5,-0.08,-0.01,-0.55,-0.25,2,0.2,0.2,0.15,40,51.35,17674,17126,1190,15936,5066,4900,2293,560,1653,1464,89,459,113,17787,8183,7753,17787,3181737.84,32496.66,946,1707,1830,1321,1387,1071,1108,6566,5066,4900,3946,2024
38993,5,-0.08,-0.01,-0.55,-0.25,2,0.2,0.2,0.15,40,48.65,17659,17111,1370,15741,0,5003,2490,590,3476,4182,89,459,128,17787,7658,8083,17787,2636806.74,26906.0,482,792,914,613,647,493,916,10884,0,5003,5966,4772
38994,5,-0.08,-0.01,-0.55,-0.25,2,0.2,0.2,0.15,40,58.41,17647,17099,1257,15842,5401,0,5050,1538,1810,2043,89,459,140,17787,9254,6588,17787,5992934.92,61303.05,464,923,937,739,822,665,687,10605,5401,0,6860,3581
38995,5,-0.08,-0.01,-0.55,-0.25,2,0.2,0.2,0.15,50,50.83,17674,17126,1190,15936,5094,5073,0,2763,0,3006,89,459,113,17787,8100,7836,17787,2936968.93,30037.43,946,1707,1830,1321,1387,1071,1108,6566,5094,5073,0,5769
38996,5,-0.08,-0.01,-0.55,-0.25,2,0.2,0.2,0.15,50,47.76,17659,17111,1370,15741,0,5194,0,3029,0,7518,89,459,128,17787,7518,8223,17787,2256862.28,23016.84,482,792,914,613,647,493,916,10884,0,5194,0,10547
38997,5,-0.08,-0.01,-0.55,-0.25,2,0.2,0.2,0.15,50,57.99,17646,17098,1257,15841,5433,0,0,6655,0,3753,89,459,141,17787,9186,6655,17787,5521405.81,56526.23,464,923,937,739,822,665,687,10604,5433,0,0,10408
38998,5,-0.08,-0.01,-0.55,-0.25,2,0.2,0.2,0.15,60,50.83,17674,17126,1190,15936,5094,5073,0,2763,0,3006,89,459,113,17787,8100,7836,17787,2936968.93,30037.43,946,1707,1830,1321,1387,1071,1108,6566,5094,5073,0,5769
38999,5,-0.08,-0.01,-0.55,-0.25,2,0.2,0.2,0.15,60,47.76,17659,17111,1370,15741,0,5194,0,3029,0,7518,89,459,128,17787,7518,8223,17787,2256862.28,23016.84,482,792,914,613,647,493,916,10884,0,5194,0,10547
39000,5,-0.08,-0.01,-0.55,-0.25,2,0.2,0.2,0.15,60,57.99,17646,17098,1257,15841,5433,0,0,6655,0,3753,89,459,141,17787,9186,6655,17787,5521405.81,56526.23,464,923,937,739,822,665,687,10604,5433,0,0,10408
39001,5,-0.08,-0.01,-0.5,-0.45,1,0.1,0.1,0.15,20,61.93,2111,1998,75,1923,1024,328,404,0,167,0,17,96,12,2123,1191,732,2123,352923.79,3622.55,513,388,255,767,0,0,0,0,1024,328,571,0
39002,5,-0.08,-0.01,-0.5,-0.45,1,0.1,0.1,0.15,20,55.59,2110,1997,101,1896,0,354,488,0,1054,0,17,96,13,2123,1054,842,2123,680170.52,6995.53,54,100,106,1636,0,0,0,0,0,354,1542,0
39003,5,-0.08,-0.01,-0.5,-0.45,1,0.1,0.1,0.15,20,64.52,2111,1998,76,1922,1051,0,682,0,189,0,17,96,12,2123,1240,682,2123,517082.2,5276.51,461,295,168,998,0,0,0,0,1051,0,871,0
39004,5,-0.08,-0.01,-0.5,-0.45,1,0.1,0.1,0.15,30,66.04,2111,1998,122,1876,1149,432,205,0,90,0,17,96,12,2123,1239,637,2123,389865.44,4030.0,513,388,255,196,131,393,0,0,1149,432,295,0
39005,5,-0.08,-0.01,-0.5,-0.45,1,0.1,0.1,0.15,30,54.29,2107,1994,174,1820,0,483,349,0,988,0,17,96,16,2123,988,832,2123,722953.83,7479.81,54,100,106,94,78,1388,0,0,0,483,1337,0
39006,5,-0.08,-0.01,-0.5,-0.45,1,0.1,0.1,0.15,30,73.5,2111,1998,130,1868,1239,0,495,0,134,0,17,96,12,2123,1373,495,2123,707708.88,7307.68,461,295,168,127,100,717,0,0,1239,0,629,0
39007,5,-0.08,-0.01,-0.5,-0.45,1,0.1,0.1,0.15,40,67.26,2111,1998,135,1863,1198,501,83,26,29,26,17,96,12,2123,1253,610,2123,388151.14,4011.68,513,388,255,196,131,98,75,207,1198,501,112,52
39008,5,-0.08,-0.01,-0.5,-0.45,1,0.1,0.1,0.15,40,52.74,2106,1993,207,1786,0,597,203,44,359,583,17,96,17,2123,942,844,2123,758118.74,7867.65,54,100,106,94,78,51,104,1199,0,597,562,627
39009,5,-0.08,-0.01,-0.5,-0.45,1,0.1,0.1,0.15,40,76.03,2111,1998,146,1852,1331,0,332,112,29,48,17,96,12,2123,1408,444,2123,751751.72,7739.53,461,295,168,127,100,88,56,557,1331,0,361,160
39010,5,-0.08,-0.01,-0.5,-0.45,1,0.1,0.1,0.15,50,67.36,2111,1998,135,1863,1200,505,0,103,0,55,17,96,12,2123,1255,608,2123,383720.7,3967.94,513,388,255,196,131,98,75,207,1200,505,0,158
39011,5,-0.08,-0.01,-0.5,-0.45,1,0.1,0.1,0.15,50,51.9,2106,1993,207,1786,0,621,0,238,0,927,17,96,17,2123,927,859,2123,714195.8,7417.48,54,100,106,94,78,51,104,1199,0,621,0,1165
39012,5,-0.08,-0.01,-0.5,-0.45,1,0.1,0.1,0.15,50,76.19,2111,1998,146,1852,1333,0,0,441,0,78,17,96,12,2123,1411,441,2123,726495.85,7487.07,461,295,168,127,100,88,56,557,1333,0,0,519
39013,5,-0.08,-0.01,-0.5,-0.45,1,0.1,0.1,0.15,60,67.36,2111,1998,135,1863,1200,505,0,103,0,55,17,96,12,2123,1255,608,2123,383720.7,3967.94,513,388,255,196,131,98,75,207,1200,505,0,158
39014,5,-0.08,-0.01,-0.5,-0.45,1,0.1,0.1,0.15,60,51.9,2106,1993,207,1786,0,621,0,238,0,927,17,96,17,2123,927,859,2123,714195.8,7417.48,54,100,106,94,78,51,104,1199,0,621,0,1165
